survey_date,edp_site_id,consent_edp,consent_spt,consent_contact,consent_contact_method,over_18,postcode,state,account_holder,property_use,property_year,property_construction,property_construction_other,property_star_rating,num_floors,dwelling_type,dwelling_type_other,num_bedrooms,tenure,tenure_not_occupied,tenure_other,tenure_rented_from,tenure_rented_other,num_occupants,num_children,num_occupants_70plus,has_pets,num_type_pets,has_livestock,num_type_livestock,num_days_occupied,income_weekly,has_gas,has_gas_heating,has_gas_cooking,has_gas_hot_water,has_aircon,aircon_type,num_rooms_aircon,num_rooms_heated,num_refrigerators,has_poolpump,dryer_usage,has_ev,ev_type,ev_charger_type,significant_loads_other,commercial_loads,business_hours,connection_type,has_controlled_load,islandable,property_power_outage_types,property_power_outage_other,area_power_outage_types,area_power_outage_other,power_outage_latest,has_solar,hot_water_heat_type,hot_water_heat_type_other,rooms_heat_type,rooms_heat_type_other,has_battery,battery_size_make_model
3/21/22,S0556,"Yes, I agree to participate",Yes,Yes,Email,Yes,5098,SA,Yes,Residential,1967,Brick veneer,,3,1,Detached house,,3,This is my home and is owned outright by me or my family,,,,,2,0,2,No,,No,,7-Jun,Less than $800,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,No,Yes,Ducted aircon,4,1,2,No,None,No,,,Spa,,,Two phase,Don't Know,Yes,Storm,,,,Last year,t,Electric resistance heater,,Gas heater,,t,Powerwall
4/4/22,S0557,"Yes, I agree to participate",No,No,,Yes,6018,WA,Yes,Residential,2015,Double brick,,,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,No,,No,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted aircon,7,7,1,No,Low,No,,,,,,Three phase,Don't Know,No,,,,,,t,,,Other (please give details),Reverse Cycle Ducted,f,
3/21/22,S0558,"Yes, I agree to participate",No,No,,Yes,2322,NSW,Yes,Residential,2010,Brick veneer,,,1,Detached house,,5 or more,This is my home and is owned under a mortgage by me or my family,,,,,5,3,0,Yes,1 dog 1 cat,No,,7-Jun,Above $1200,No,,,,Yes,Ducted aircon,All,All,2,Yes,Medium,No,,,,,,Three phase,No,No,,,,,,t,,,Other (please give details),Air conditioning ,f,
4/1/22,S0559,"Yes, I agree to participate",Yes,No,,Yes,4811,QLD,Yes,Residential,1960,Other (please specify),"Timber frame, timber weatherboard cladding",,2,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,Yes,One dog,No,,7-Jun,Above $1200,No,,,,Yes,Split system aircon,Three,None,1,Yes,None,No,,,No,,,Single phase,Yes,,Storm,,,,Unknown,t,,,Other (please give details),,f,
3/21/22,S0560,"Yes, I agree to participate",Yes,Yes,"Email,Phone",Yes,2486,NSW,Yes,Residential,2019,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,5 or more,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,No,,No,,7-Jun,Above $1200,No,,,,Yes,Split system aircon,6,6,3 or more,Yes,High,No,,,SEPTIC TANK.,,,Three phase,Don't Know,No,Storm,,,,6 MONTHS,t,,,Other (please give details),REVERSE CYCLE,f,
3/21/22,S0561,"Yes, I agree to participate",Yes,Yes,Email,Yes,5555,SA,Yes,Residential,1920,Other (please specify),Limestone,Unknown,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,1,0,0,No,,No,,Never,$800 - $1200,No,,,,Yes,Wall / window mounted aircon,1,1,2,No,Low,No,,,No,,,Single phase,Don't Know,,Storm,,,,Couple months ago,t,,,Other (please give details),Open fireplace,f,
3/21/22,S0562,"Yes, I agree to participate",No,No,,Yes,2155,NSW,Yes,Residential,1999,Brick veneer,,,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,No,,No,,5-Apr,Above $1200,Yes - connected to the gas main,No,Yes - connected to the gas main,No,Yes,Ducted aircon,6,6,1,No,None,No,,,No ,,,Single phase,Yes,No,,,,,,t,Electric resistance heater,,Electric heater,,f,
3/22/22,S0563,"Yes, I agree to participate",Yes,Yes,Email,Yes,4211,QLD,Yes,Residential,1990,Brick veneer,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,No,,No,,7-Jun,Prefer not to say / Not applicable,Yes - bottled gas,No,Yes - bottled gas,Yes - bottled gas,Yes,Ducted aircon,all,all,2,Yes,Low,No,,,Nothing,,,,Don't Know,,,,,,,t,,,Electric heater,,f,
3/23/22,S0564,"Yes, I agree to participate",Yes,Yes,Email,Yes,3818,VIC,Yes,Residential,2003,Double brick,,,1,Detached house,,5 or more,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes,3 dogs,No,,5-Apr,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,No,Yes,Ducted evaporative cooler,10,10,1,No,Low,No,,,ceiling fans x 8,,,Single phase,Don't Know,No,Storm,,,,2 months,t,Instant hot water (no tank),,Gas heater,,f,
3/21/22,S0565,"Yes, I agree to participate",Yes,Yes,Email,Yes,4575,QLD,Yes,Residential,1985,Brick veneer,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,Yes,Cats,No,,7-Jun,Above $1200,Yes - bottled gas,No,Yes - bottled gas,No,Yes,Split system aircon,2,0,1,Yes,None,No,,,No,,,Single phase,Yes,No,,,,,,t,Electric resistance heater,,Electric heater,,f,
3/21/22,S0566,"Yes, I agree to participate",Yes,Yes,Email,Yes,2370,NSW,Yes,Residential,1950,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,2,0,1,Yes,1 Cat and 1 Dog ,Yes,Alpacas and Sheep approx. 50-60 head,7-Jun,$800 - $1200,Yes - bottled gas,No,Yes - bottled gas,Yes - bottled gas,Yes,Split system aircon,1,3,3 or more,No,Low,No,,,Cool room occasional use (approx. 2 times a year for a week) when butchering ,,,Single phase,Don't Know,No,"Bushfire,Storm,Wind,Other (please give details)",Local upgrades,,,2 weeks,t,,,Wood Stove,,f,
3/21/22,S0567,"Yes, I agree to participate",Yes,Yes,Email,Yes,2285,NSW,Yes,Residential,1980,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,3,2,0,Yes,3- dogs and cat,No,,7-Jun,$800 - $1200,No,,,,Yes,Split system aircon,1,0,1,No,High,No,,,No,,,,Don't Know,No,,,,,,t,,,,,f,
3/29/22,S0568,"Yes, I agree to participate",Yes,Yes,Phone,Yes,4812,QLD,Yes,Residential,1967,Timber frame with fibreboard or other lightweight cladding,,Under the stars at night,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,1,0,1,No,,No,,7-Jun,$800 - $1200,No,,,,Yes,Split system aircon,4,Nil,1,No,None,No,,,Water bore pump,,,Single phase,Yes,No,Flooding,,,,2019 Flood 4 Days off with generator running,t,,,Other (please give details),Tropical North Queensland no heaters,f,
3/31/22,S0569,"Yes, I agree to participate",Yes,Yes,Email,Yes,2110,NSW,Yes,Residential,1920’s,Other (please specify),Second storey brick veneer,,2,Detached house,,5 or more,This is my home and is owned outright by me or my family,,,,,4,2,2,Yes,Dog - Airedale Terrier,No,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Split system aircon,One,Two,1,Yes,Low,No,,,,,,,No,No,Storm,,,,More than 18 months,t,,,Gas heater,,f,
3/21/22,S0570,"Yes, I agree to participate",Yes,Yes,Email,Yes,2285,NSW,Yes,Residential,1989,Brick veneer,,,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,6,4,0,Yes,1cat 1 dog,No,,7-Jun,Above $1200,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted aircon,6,1,3 or more,Yes,Low,No,,,"dishwasher, washing machines ",,,Two phase,No,No,Storm,,,,1 hour,t,,,Wood Stove,,f,
3/22/22,S0571,"Yes, I agree to participate",Yes,Yes,Email,Yes,2100,NSW,Yes,Residential,2004,Double brick,,,2,Detached house,,5 or more,This is my home and is owned under a mortgage by me or my family,,,,,5,3,0,Yes,1 dog 1 cat,No,,7-Jun,Above $1200,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes - connected to the gas main,No,,,5,1,No,Low,Yes,"Tesla 3
Zero S",Teslano,No,,,Single phase,No,Yes,Flooding,,,,2 weeks,t,,,Electric heater,,t,Tesla 13kW
3/22/22,S0572,"Yes, I agree to participate",Yes,Yes,Email,Yes,5125,SA,Yes,Residential,2012,Brick veneer,,,1,Detached house,,3,This is my home and is owned outright by me or my family,,,,,1,0,1,No,,No,,7-Jun,Less than $800,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted aircon,6,6,1,No,None,No,,,No,,,Single phase,Don't Know,,,,,,,t,,,Other (please give details),Reverse cycle Air Cond,f,
3/24/22,S0573,"Yes, I agree to participate",Yes,Yes,Email,Yes,2756,NSW,Yes,Residential,2014,Brick veneer,,,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes,One dog.,No,,5-Apr,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted aircon,7,1,2,Yes,Medium,No,,,No. ,,,Three phase,Don't Know,No,"Flooding,Storm,Other (please give details)",We haven't been told the reasons for the occasional power outages we experience. ,,,23rd March 2022,t,,,Gas heater,,f,
3/21/22,S0574,"Yes, I agree to participate",Yes,Yes,"Email,Phone",Yes,5037,SA,Yes,Residential,2016,Brick veneer,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,2,2,0,No,,No,,4-Mar,Above $1200,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted aircon,5,5,2,No,Low,No,,,No,,,Single phase,Don't Know,No,,,,,,t,,,Other (please give details),Reverse cycle ducted air conditioning ,f,
3/21/22,S0575,"Yes, I agree to participate",Yes,Yes,"Email,Mail",Yes,5069,SA,Yes,Residential,1926,Double brick,,,1,Detached house,,3,This is my home and is owned outright by me or my family,,,,,2,0,0,No,,Yes,6 chickens,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted evaporative cooler,6,2,3 or more,No,None,No,,,No,,,Single phase,Don't Know,No,"Storm,Wind",,,,2 months,t,,,Gas heater,,f,
3/21/22,S0576,"Yes, I agree to participate",Yes,Yes,Email,Yes,5034,SA,Yes,Residential,2006,Brick veneer,,,1,"Semi-detached house, townhouse or terrace",,3,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,No,,No,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted aircon,5,5,1,No,Medium,No,,,,,,Single phase,Don't Know,No,Storm,,,,6 months maybe,t,,,Other (please give details),Reverse cycle aircon,f,
3/21/22,S0577,"Yes, I agree to participate",Yes,No,,Yes,6009,WA,Yes,Residential,,Double brick,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,5,3,0,Yes,1 dog,No,,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted aircon,8,8,1,Yes,Medium,No,,,,,,,Don't Know,,,,,,,t,,,Electric heater,,f,
3/21/22,S0578,"Yes, I agree to participate",Yes,Yes,"Email,Phone,Mail",Yes,7310,TAS,Yes,Residential,1980?,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,5 or more,I own this property and it is permanently occupied by tenants,,,,,3,0,0,Yes,1 cat,No,,7-Jun,,No,,,,Yes,Split system aircon,3,3,3 or more,No,Low,Yes,Outlander PHEV,EVSE,"Electric oven, 240v mower, heat pump hot water unit. 2 large TV’s.",,,Single phase,Don't Know,No,"Storm,Wind",,,,1 month ,t,,,Other (please give details),Heat Pump,f,
3/31/22,S0579,"Yes, I agree to participate",Yes,No,,Yes,2291,NSW,Yes,Residential,2016,Concrete,,,4 or more,Detached house,,4,This is my home and is owned outright by me or my family,,,,,4,2,0,No,,No,,5-Apr,Above $1200,No,,,,Yes,Split system aircon,3,5,3 or more,Yes,Low,No,,,,,,Three phase,Don't Know,,Storm,,,,6 months,t,,,Underfloor heating,,f,
3/31/22,S0580,"Yes, I agree to participate",Yes,No,,Yes,4816,QLD,Yes,Residential,1970,Concrete,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,5,1,0,Yes,2 dogs 2 cats 1 pineapple conure,Yes,16 chickens 3 peacocks 4 peahens 1goose 1 Guinea fowl ,5-Apr,Above $1200,No,,,,Yes,Split system aircon,4,0,3 or more,No,High,No,,,We run a 1/2 hp bore pump and a pressure pump with 85 litre bladder,,,Single phase,Don't Know,No,"Storm,Wind",,,,12 months,t,,,,,f,
3/31/22,S0581,"Yes, I agree to participate",Yes,Yes,"Email,Mail",Yes,2582,NSW,Yes,Residential,1999,Brick veneer,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,Yes,2 dogs,No,,7-Jun,Prefer not to say / Not applicable,No,,,,Yes,Ducted aircon,7,7,3 or more,Yes,High,No,,,"property is ~5 acres with pumps for house water from rain water tank as well as separate system for external water usage with other pumps for irrigation, washing machine gets heavy usage as well; home automation system and server room uses some power not listed",,,Single phase,Don't Know,No,Storm,,,,Christmas 2021,t,,,Other (please give details),by reverse cycle airconditioing,f,
3/21/22,S0582,"Yes, I agree to participate",Yes,No,,Yes,2289,NSW,Yes,Residential,1941,Double brick,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,Yes,Two dogs,No,,5-Apr,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes,Ducted aircon,7,2,2,Yes,Low,No,,,,,,Three phase,Don't Know,No,Bushfire,,,,One year ,t,,,Gas heater,,f,
3/21/22,S0583,"Yes, I agree to participate",Yes,Yes,Email,Yes,2753,NSW,Yes,Residential,Around 1960,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,1,0,0,Yes,2 cats,No,,5-Apr,Prefer not to say / Not applicable,No,,,,Yes,Split system aircon,1,1,2,No,,No,,,No,,,,Don't Know,No,,,,,,t,,,Electric heater,,f,
3/22/22,S0584,"Yes, I agree to participate",Yes,Yes,Email,Yes,4117,QLD,Yes,Residential,2009,Brick veneer,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes,1 cat,No,,7-Jun,Above $1200,No,,,,Yes,Split system aircon,4,4,2,No,Medium,No,,,Swim spa,,,Single phase,No,No,Storm,,,,2 months ,t,,,Other (please give details),Reverse cycle split system ,f,
3/23/22,S0585,"Yes, I agree to participate",Yes,No,,Yes,2097,NSW,Yes,Residential,1950,Double brick,,,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,No,,No,,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - bottled gas,No,Yes,Split system aircon,1,2,1,No,Low,No,,,No,,,,Yes,No,"Storm,Wind",,,,Dec-21,t,Electric heat pump,,Gas heater,,f,
3/21/22,S0586,"Yes, I agree to participate",Yes,Yes,Email,Yes,5095,SA,Yes,Residential,2010,Brick veneer,,,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes,One dog,No,,2-Jan,Prefer not to say / Not applicable,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Split system aircon,All,All,1,No,None,No,,,,,,Three phase,No,No,Storm,,,,6 months,t,,,Other (please give details),Reverse cycle,f,
3/31/22,S0587,"Yes, I agree to participate",Yes,Yes,Email,Yes,2619,NSW,Yes,Residential,1992,Brick veneer,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,0,Yes,2 dogs,No,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,No,No,Yes - connected to the gas main,Yes,Split system aircon,all,all,1,No,Low,No,,,no,,,Single phase,Don't Know,,Other (please give details),no,,,,t,,,Other (please give details),reverse cycle aircon ducted throughout house,f,
3/22/22,S0588,"Yes, I agree to participate",Yes,Yes,Email,Yes,2043,NSW,Yes,Commercial or industrial,1940,Other (please specify),Steel Frame with Cladding,0,2,,,,,,,,,,,,,,,,,,No,,,,Yes,Split system aircon,6,6,3 or more,No,None,No,,,warehouse refrigeration,warehouse refrigeration,6-4 Mon-Fri,Three phase,No,No,,,,,,t,,,Other (please give details),split system aircon,f,
3/21/22,S0589,"Yes, I agree to participate",Yes,No,,Yes,6239,WA,Yes,Residential,2000,Double brick,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,0,No,,No,,4-Mar,Above $1200,Yes - bottled gas,No,Yes - bottled gas,No,Yes,Split system aircon,1,1,1,No,Low,No,,,Bore,,,Single phase,Don't Know,No,,,,,,t,Solar hot water,,Wood Stove,,f,
4/1/22,S0590,"Yes, I agree to participate",Yes,No,,Yes,4655,QLD,Yes,Residential,1984,Brick veneer,,,1,Detached house,,3,This is my home and is owned outright by me or my family,,,,,2,0,1,No,,No,,7-Jun,Less than $800,Yes - bottled gas,No,Yes - bottled gas,No,Yes,Split system aircon,4,none,2,No,Low,No,,,no,,,Single phase,Don't Know,No,,,,,,t,Solar hot water,,,,f,
3/22/22,S0591,"Yes, I agree to participate",Yes,No,,Yes,2444,NSW,Yes,Residential,2000,Brick veneer,,?,2,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,2,No,,No,,7-Jun,Above $1200,No,,,,Yes,Ducted aircon,6,6,2,No,Low,No,,,no,,,,Don't Know,No,Other (please give details),NO,,,never,t,,,Other (please give details),"A/c




",f,
4/1/22,S0592,"Yes, I agree to participate",Yes,Yes,Email,Yes,4280,QLD,Yes,Residential,2015/16,Other (please specify),Rendered brick,noidea,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,3,0,0,Yes,1 mad cat,No,,7-Jun,Prefer not to say / Not applicable,Yes - bottled gas,No,Yes - bottled gas,Yes - bottled gas,Yes,Split system aircon,4,4,3 or more,No,Low,No,,,large shed would use a bit,,,Single phase,Don't Know,No,"Flooding,Storm,Wind",,,,28/02/2022,t,,,Other (please give details),split system air con,f,
3/31/22,S0593,"Yes, I agree to participate",Yes,No,,Yes,5171,SA,Yes,Residential,2006,Brick veneer,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,3,0,0,Yes,1 dog,Yes,3 chickens,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,No,No,Yes - connected to the gas main,Yes,Ducted aircon,8,8,3 or more,No,Low,No,,,No,,,Three phase,No,No,Other (please give details),Local power infrastructure failures ,,,5 hours,t,,,Other (please give details),Wood and reverse cycle heating,f,
3/22/22,S0594,"Yes, I agree to participate",No,No,,Yes,5110,SA,Yes,Residential,2005,Brick veneer,,,1,Detached house,,5 or more,This is my home and is owned outright by me or my family,,,,,6,1,0,Yes,3 dogs,No,,2-Jan,Less than $800,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted aircon,9,9,3 or more,No,None,No,,,no,,,,No,,,,,,,t,,,Other (please give details),Ducted Heating,f,
3/21/22,S0595,"Yes, I agree to participate",Yes,Yes,Email,Yes,2082,NSW,Yes,Residential,1980,Brick veneer,,,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes,"1 x Dog, 1 x Snake, 3 x Guinea Pigs",No,,7-Jun,Above $1200,No,,,,Yes,Ducted aircon,8,8,2,Yes,High,No,,,,,,Three phase,Yes,No,"Storm,Other (please give details)",Power upgrade in street/area,,,3 months maybe?,t,,,Other (please give details),Ducted air con,f,
3/21/22,S0596,"Yes, I agree to participate",Yes,Yes,Email,Yes,2203,NSW,Yes,Residential,1902,Double brick,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,Yes,one dog,No,,7-Jun,Above $1200,No,,,,Yes,Split system aircon,1,6,1,Yes,Low,No,,,"No, the 3 heat pumps used for the hydronic system consume the most electricity in winter; otherwise electricity is mostly for cooking (ceramic stovetop, not induction), hot water, pool pump, then fridge, washer, etc ",,,Three phase,Yes,No,,,,,,t,,,Other (please give details),heat pump operated hydonic radiators in 6 rooms; plus one pellet heater in one room,f,
